PORTFOLIO COMPANY ID,COMPANY NAME,REGION,ADDRESS,CITY,STATE,ZIPCODE,COUNTRY,WEBSITE,EMAIL,TEL,FAX,FOUNDED YEAR,PRIMARY INDUSTRY,SUB INDUSTRIES,VERTICALS,COMPANY STAGE,LATEST ROUND DIRECTION,INVESTORS,TOTAL AMOUNT RAISED (USD MN),EBITDA (USD MN),OPERATING INCOME (USD MN),NET INCOME (USD MN),REVENUE (USD MN),% REVENUE GROWTH YOY,% OPERATING MARGIN,% EBTIDA MARGIN,% NET MARGIN,FUNDING ROUNDS/NUMBER OF DEALS,MOST RECENT DEAL TYPE/STAGE,MOST RECENT DEAL DATE,MOST RECENT DEAL SIZE (USD MN),MOST RECENT DEAL SIZE EQUITY (USD MN),MOST RECENT DEAL SIZE DEBT (USD MN),EMPLOYEE COUNT,INVESTED FUNDS (ESTIMATED**),ACTIONABILITY SIGNAL,FUNDING TYPE,OWNERSHIP TYPE,POST-MONEY VALUATION (USD MN - ESTIMATED**),POST-MONEY VALUATION (USD MN)
489836,DOSI,Asia,"6th Floor, Krafton Tower, 117 Bundangnaegok-ro, Baekhyeon-dong, Bundang-gu ",Seongnam,Gyeonggi-do,,South Korea,www.dosi.world,,+82 31 8039 0560,,2021,Financial Services,"e-Financial, Accounting/Finance Software","Cryptocurrency, Mobile Apps, eWallets & Money Transfer",Early Stage,,"SoftBank Group, Naver, K Auction Inc., CJ ENM, Hashed Ventures, Line Games Corporation, NAVER Webtoon, NAVER Z Corporation, Shinsegae, YG PLUS, INC.",10.00,,,,,,,,,1,Unspecified Round,13-Jul-2022,10.00,,,4,Hashed Venture Fund II,-,VC-Backed,Private,,
489560,Finku,Asia,Jl. Kedoya Artery Block Z 2 No. 77 West Jakarta,Jakarta,,,Indonesia,www.finku.id/,,,,2020,Financial Services,"Accounting/Finance Software, Analytics & Performance Software, e-Financial","FinTech, Mobile Apps",Angel & Seed,,,2.90,,,,,,,,,1,Seed,12-May-2022,2.85,,,70,,-,VC-Backed,Private,,11.88
489547,PT Kini Teknologi Indonesia,Asia,"Pacific Place Mall, Level 2 – PO#21 Jl Jendral Sudirman No 52 – 53",Jakarta,,12190,Indonesia,www.kini.id,hi@kini.id,+62 21 5098 6352,,2021,Software,"HR & Workforce Software, Human Resources Services, e-Financial","FinTech, Mobile Apps",Angel & Seed,,"East Ventures, Goodwater Capital, OurCrowd, K50 Ventures, TEN13, Summit Global Investments",3.50,,,,,,,,,1,Seed,30-Aug-2022,3.54,,,22,"OurCrowd Index Fund Series II, Goodwater Capital IV, Kueski K50-10X Fund 1, East Ventures Fund 9",-,VC-Backed,Private,,12.74
488947,Marketnode,Asia,"2 Shenton Way, #02-02 ",Singapore,,68804,Singapore,www.marketnode.com,support@marketnode.com,,,2021,Financial Services,"Accounting/Finance Software, Internet, e-Financial","FinTech, Smart Contracts",Early Stage,,,6.70,,,,,,,,,1,Unspecified Round,16-Jun-2022,6.65,,,16,,-,VC-Backed,Private,,
488943,ProBit,Asia,"12-14th Floor, 21 Teheran-ro 2-gil Yeoksam-dong, Gangnam-gu",Seoul,,,South Korea,www.probit.kr/en-us/,,,,2017,Financial Services,"e-Financial, Accounting/Finance Software, Internet","Cryptocurrency, Exchange/Trading Platforms, Mobile Apps",Early Stage,,Altos Ventures,5.40,,,,,,,,,1,Unspecified Round,06-Jul-2022,5.36,,,,Altos Korea Opportunity Fund 4,-,VC-Backed,Private,,
488900,rotunda,Asia,"9th Floor, Donggung Building, Station Sam-dong Tehran-ro, Gangnam-gu",Seoul,,,South Korea,,,,,2021,Financial Services,"e-Financial, Accounting/Finance Software","Mobile Apps, eWallets & Money Transfer",Early Stage,,"WeMade Co., Ltd., IBK Securities, NH Investment & Securities, Korea Information Certificate Authority Inc., Penta Security Systems Inc.",8.50,,,,,,,,,1,Unspecified Round,19-Apr-2022,8.47,,,,AJU Joeun Life Science 3.0 Venture Fund,-,VC-Backed,Private,,
488627,Shuttle,Asia,"7-12-2 Roppongi, Minato-ku R7 Building SPACES Roppongi",Tokyo,,112-0002,Japan,www.shuttlepay.jp,support@shuttlepay.jp,+8150 8882 6710,,2019,Financial Services,"Internet, Retail Banks","Mobile Apps, Processing & Payment Infrastructure",Angel & Seed,,"Genesia Ventures, Spiral Capital, NOW (Japan)",4.10,,,,,,,,,1,Seed,06-Jul-2022,4.05,,,,"Logistics Innovation Fund, Founder Foundry II, Genesia Venture Fund III",-,VC-Backed,Private,,
488412,Getz Group,Asia,15 Lorong 8 Toa Payoh Braddell Tech #05-09,,,319262,Singapore,www.getz.co,hello@getz.co,+65 8540 6590,,2015,Software,"Application Integration Software, e-Financial, Customer Relationship Management, Sales & Marketing Software, Analytics & Performance Software, eMarketing/Digital Marketing","Point of Sale Data, Processing & Payment Infrastructure, Saas",Series A,,,0.70,-0.07,-0.32,-0.37,0.90,,-35.4%,-8%,-41.5%,1,Series A,23-Jun-2022,0.72,,,101,,-,VC-Backed,Private,,10.80
488260,Idnsoft,Asia,"42, Bangullae-ro 5-gil, Mapo-gu ",Seoul,,3955,South Korea,https://www.idnsoft.co.kr/,idsoft@idnsoft.co.kr,+822 6267 0405,+822 6442 0406,2017,Software,"Storage Management Software, Monitoring & Security Software, Consumer Finance, Content Management Software, Systems Management Software, Analytics & Performance Software","Exchange/Trading Platforms, Financial Data, Input Data, Mobile Messaging, Online Banking, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions, Wealth Management, Web Log Data, eWallets & Money Transfer",Early Stage,,Digital Trust Partners,,,,,,,,,,1,Unspecified Round,29-Jun-2022,,,,1,,-,VC-Backed,Private,,
488091,Wizpace Ltd,Asia, ,Seoul,,5510,South Korea,www.leagueoftraders.io,support@leagueoftraders.io,,,2019,Financial Services,"Accounting/Finance Software, e-Financial","Exchange/Trading Platforms, Mobile Apps, Saas, Wealth Management",Angel & Seed,,"Alameda Research Ventures, A100x, Cadenza Capital Management , Mirana Ventures, C3 Management GmbH",2.40,,,,,,,,,3,Unspecified Round,29-Jun-2022,2.40,,,6,Cadenza Ventures Fund I,-,VC-Backed,Private,,
488087,"Scalar Data Co., Ltd.",Asia,"428, Seolleung-ro, Gangnam-gu ",Seoul,,6192,South Korea,https://www.evmodu.kr/,,+822 695 31507,,2019,Financial Services,"Electric Utilities, Web Applications, Systems Management Software, Public Transit/Transportation, Consumer Electronics, e-Financial, Consumer Finance, IT Infrastructure, Analytics & Performance Software, Monitoring & Security Software","Electric & Hybrid Vehicles, Mobile Messaging, Online Banking, Smart-Pay: Physical-Digital Interactions, eWallets & Money Transfer",Angel & Seed,,"CNTTech, T Investment",,,,,,,,,,2,Unspecified Round,30-Jun-2022,,,,1,T Investment Job Creation Fund,-,VC-Backed,Private,,
487933,Aura Network,Asia, ,Hanoi,,,Vietnam,https://aura.network,support@aura.network,,,2021,Software,"e-Financial, Accounting/Finance Software","Cryptocurrency, File/Cloud Storage, FinTech",Angel & Seed,,"Ecomobi Pte. Ltd., Coin98 Ventures, GBV Capital, Impossible Finance, GuildFi, Oracles Investment Group, KuCoin Ventures, Kyber Ventures, MEXC Global Ltd., Avalanche Asia Star Fund, TPX Ventures, Redline DAO., Vanda Capital. , DEO Network, Ahamove, Pencil Group",2.50,,,,,,,,,1,Seed,18-Apr-2022,2.50,,,7,,-,VC-Backed,Private,,
487717,Mark & Company,Asia,"311 Gangnam Boulevard, Seocho-gu",Seoul,,,South Korea,www.markncompany.co.kr,mark@markncompany.co.com,,,2021,Financial Services,"Private Equity, Analytics & Performance Software",FinTech,Series A,,"Z Venture Capital, Universe Ventures, Nextrans, Dunamu & Partners, Nice Rating Information",,,,,,,,,,1,Series A,02-May-2022,,,,44,ZVC 1 Investment Partnership,-,VC-Backed,Private,,
487619,FlexID Technologies,Asia,23 New Industrial Road #04-09 Solstice Business,Singapore,,,Singapore,www.flexfintx.com,hello@flexfintx.com,,,2018,Business Support Services,"Consulting Services, Accounting/Finance Software","Blockchain, FinTech",Early Stage,,Algorand Foundation Ltd.,,,,,,,,,,1,Unspecified Round,25-May-2022,,,,1,,-,VC-Backed,Private,,
487334,Ringkas,Asia,Kota Kasablanka Office 88 15th Floor,Jakarta,,,Indonesia,www.ringkas.co.id,contact@ringkas.co.id,,,2022,Financial Services,"Mortgage Banking, Consumer Finance",FinTech,Early Stage,,"500 Global, Iterative Capital Management, Teja Ventures, Init 6, Creative Gorilla Capital",2.30,,,,,,,,,1,Unspecified Round,06-Apr-2022,2.30,,,8,"Teja Ventures Fund I, 500 Global SPV I",-,VC-Backed,Private,,
486579,"Paygate Co, Ltd.",Asia,"258, Seokchonhosu-ro, Songpa-gu ",Seoul,,5624,South Korea,www.globalpaygate.net,support@paygate.net,+82 2 2140 2700,+82 2 2140 2701,1998,Financial Services,"e-Financial, Business Support Services",FinTech,Early Stage,,AJU IB Investment,0.60,,,,,,,,,1,Unspecified Round,01-Jun-2016,0.63,,,25,AJU SME Venture Global Expansion Support Fund,-,VC-Backed,Private,,
486433,INKA Entworks,Asia,"1/F, 608, Nonhyeon-ro, Gangnam-gu ",Seoul,,,South Korea,https://inka.co.kr/,cbiz@inka.co.kr,+82 2 538 9058,,2000,IT Security/Cybersecurity,"Business Support Services, IT Security/Cybersecurity","FinTech, Saas",Early Stage,,AJU IB Investment,0.80,,,,,,,,,1,Unspecified Round,08-Jul-2021,0.78,,,44,AJU Joeun Venture Fund II,-,VC-Backed,Private,,
486232,JPYX,Asia,"Yazawa Building 3F 3-1-9 Shibuya, Shibuya-ku",Tokyo,,150-0002,Japan,www.jpyx.co.jp,support@jpyx.co.jp,+81 90 8476 3134,,2021,Financial Services,e-Financial,"Cryptocurrency, Exchange/Trading Platforms, Online Banking",Early Stage,,YK Partners,0.30,,,,,,,,,1,Unspecified Round,22-Jun-2022,0.25,,,,,-,VC-Backed,Private,,
486001,Buencamino,Asia,"8th Floor, Seoul Fintech Lab, O2 Tower, 83 Uisadang-daero, Yeongdeungpo-gu ",Seoul,,,South Korea,www.savle.net,support@buencamino.io,+82 2 761 1705,,2019,Financial Services,"e-Financial, Accounting/Finance Software","Mobile Apps, Online Banking",Early Stage,,"SK Securities, STAR VENTURES",,,,,,,,,,1,Unspecified Round,21-Jun-2022,,,,,,-,VC-Backed,Private,,
485446,Triple A Technologies Pte. Ltd.,Asia,160 Robinson Road #14-04 SBF Center,Singapore,,68914,Singapore,www.triple-a.io,support@triple-a.io,+65 8418 7277,,2018,Financial Services,"Accounting/Finance Software, e-Financial","Cryptocurrency, Processing & Payment Infrastructure, Saas",Angel & Seed,,zVentures,4.00,,,,,,,,,1,Seed,02-Jun-2022,4.00,,,77,zVentures,-,VC-Backed,Private,,19.00
485383,Mortgage Master,Asia,"39A Jln Pemimpin, #02-00C ",Singapore,,577183,Singapore,https://mortgagemaster.com.sg/,,+65 6974 7673,,2018,Financial Services,"Mortgage Banking, Brokerages, Consumer Finance",Digital Brokerage,Series A,,,1.70,-0.40,-0.41,-0.41,0.88,103.38%,-46.7%,-45.6%,-46.7%,2,Series A,08-Apr-2022,1.19,,,188,,-,VC-Backed,Private,,7.97
485355,Inventphile Ventures Pte Ltd.,Asia,"68 CIRCULAR ROAD, #02-01 ",Singapore,,49422,Singapore,www.letskrypto.com/,support@letskrypto.com,,,2019,Financial Services,"Accounting/Finance Software, e-Financial","Exchange/Trading Platforms, Mobile Apps, eWallets & Money Transfer",Angel & Seed,,,0.90,,,,,,,,,1,Seed,07-Apr-2022,0.92,,,51,,-,VC-Backed,Private,,4.98
485346,Gazillion Mathtech Pte Ltd,Asia,"UBI AVENUE 4, # 07-21 UB # 07-21 UB. ONE SINGAPORE",,,408830,Singapore,www.koinbasket.com,support@koinbasket.com,,,2022,Financial Services,e-Financial,"Cryptocurrency, FinTech",Early Stage,,Kube VC,2.00,,,,,,,,,1,Unspecified Round,05-May-2022,2.00,,,7,,-,VC-Backed,Private,,
485168,Aleta Planet VBA Pte Ltd.,Asia,350 Orchard Road Shaw House #18-08,Singapore,,238868,Singapore,www.aletaplanet.com/,,+65 6771 9666,,2014,Financial Services,"e-Financial, Accounting/Finance Software","Online Banking, Processing & Payment Infrastructure",Angel & Seed,,,4.50,-0.01,-0.01,-0.01,0.00,,,,,1,Seed,01-May-2022,4.52,,,28,,-,VC-Backed,Private,,8.15
485166,"LUCA Japan Co., Ltd.",Asia,"Otemachi Building 4F 1-6-1 Otemachi, Chiyoda-ku",Tokyo,,100-0004,Japan,www.luca.inc,info@luca.inc,+817 0841 0608,,2021,Financial Services,"e-Financial, Investment Banking",Wealth Management,Angel & Seed,,"East Ventures, Headline Asia, Saison Ventures, Plug and Play Japan, FINOLAB",,,,,,,,,,3,Angel,25-Jul-2022,,,,6,"FINOLAB Fund I, LaunchPad Fund, Multi-Stage Fund",-,VC-Backed,Private,,
485146,AKRU NOW SDN. BHD.,Asia,"No. 32-1, Jalan Wan Kadir 4 Taman Tun Dr Ismail",Kuala Lumpur,,60000,Malaysia,https://akrunow.com/,anita@akrunow.com,+60 (16) 4269323,,2018,Financial Services,"Accounting/Finance Software, Investment Banking",Robo-advisors,Angel & Seed,,,0.40,,,,,,,,,1,Seed,09-Dec-2020,0.37,,,1,,-,VC-Backed,Private,,3.15
484654,PassPay,Asia,"7-7-7 Roppongi, Minato-ku ",Tokyo,,106-0032,Japan,www.passpay.io,info@passpay.io,,,2022,Financial Services,e-Financial,"Cryptocurrency, Digital Brokerage",Angel & Seed,,,0.20,,,,,,,,,1,Angel,13-Jun-2022,0.21,,,,,-,VC-Backed,Private,,
483926,Cardio Healthcare ,Asia, ,,,,South Korea,www.cardiohealth.care,support@cardiohealth.care,,,2022,Healthcare IT,"Medical Software, e-Financial, Healthcare IT, Analytics & Performance Software","Blockchain, FinTech, HealthTech, Mobile Apps",Angel & Seed,,"Smilegate Investment, Crescendo Equity Partners, NanUhm Angels Impact Investment, Inc., KyungDong Invest",1.00,,,,,,,,,1,Seed,08-Jun-2022,1.00,,,9,Smilegate New Deal Fund,-,VC-Backed,Private,,
483792,PT Stargo Digital Indonesia,Asia,"Cyber 2 Tower, Lantai 31, Jl. H. Rasuna Said Kuningan Setiabudi, Jakarta Selatan, DKI",Jakarta,,,Indonesia,www.bintango.com,info@bintango.id,6.28128E+12,,2021,Internet,"Multimedia & Graphics, Content Management Software, Connectivity Software, Social Networking & Communication Platform, Music & Video Streaming Software","FinTech, Mobile Apps, Social Media",Series A,Up Round,"Plug and Play Ventures, Investible, eWTP Capital, Redbadge Pacific, Farquhar Venture Capital, Aksara Ventures, Moonshot Ventures, Sky Capital, United Creative",2.60,,,,,,,,,2,Series A,18-Apr-2022,2.12,,,55,"eWTP Technology Innovation Fund, Investible Early Stage Fund II",-,VC-Backed,Private,,6.92
483695,Flow Ai Pte. Ltd,Asia,"2 VentureDrive, #11-31 Vision Exchange",Singapore,,608526,Singapore,www.rockflow.ai,findus@rockflow.ai,,,2021,Software,Accounting/Finance Software,"Exchange/Trading Platforms, Machine Learning",Angel & Seed,,BlueRun Ventures,10.00,,,,,,,,,1,Angel,30-Nov-2021,10.00,,,28,BlueRun Ventures VI,-,VC-Backed,Private,,
483312,"EVERING Co., Ltd.",Asia,"Nihonbashi Front 1F 3-6-2 Nihongbashi, Chuo-ku",Tokyo,,103-0027,Japan,https://evering.jp/,support@evering.jp,+81 3 6822 6758,,2020,Consumer Products,"e-Financial, Consumer Electronics","Manufacturing, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions",Early Stage,,"MUFG Bank, ITOCHU Corporation, Daiwa House Industry, Shiga Bank, SUNNY SIDE UP Inc., Toppan Printing, Life Card Co., Ltd., Kyogin Lease & Capital, Kyowa Co., Ltd., TODA CORPORATION, Anchor Ship Partners, Sun Asterisk Co., Ltd.",7.80,,,-1.86,,,,,,1,Unspecified Round,31-May-2022,7.78,,,20,Kyogin Bright Future Support No. 3 Fund,-,VC-Backed,Private,,
483260,"Blinkers Co., Ltd.",Asia,"2nd floor, W8, Korea Advanced Institute of Science and Technology (KAIST 291 Daehak-ro, Yuseong-gu",Daejeon,,,South Korea,www.blinkers.company,contact@blinkers.company,,,2021,Financial Services,"Consumer Services, Financial Services, Consumer Products","Blockchain, FinTech, Mobile Apps",Angel & Seed,,"KB Investment, FuturePlay, Bluepoint Partners, Korea Tech Incubator for Startup, D.CAMP",1.20,,,,,,,,,3,Seed,10-Jun-2022,,,,,"KB New Deal Innovation Fund, Future Play Tech Innovation Fund II, Daejeon Non-regulated R&D District Bluepoint PEF",-,VC-Backed,Private,,
483259,"Funderful Co., Ltd.",Asia,"Room 117, 5th floor, 83 Uisadang-daero, Yeongdeungpo-gu ",Seoul,,,South Korea,www.funderful.kr,info@funderful.kr,,,2019,Financial Services,"Financial Services, Information Services, Travel & Leisure, Web Applications","FinTech, Mobile Apps",Early Stage,,"DAOL Investment, KC Ventures",,,,,,,,,,2,Unspecified Round,02-Jun-2022,,,,,"KC Vivace Fund, KTBN Future Content Job Creation Fund",-,VC-Backed,Private,,
482953,Vertex Protocol,Asia, ,,,,Singapore,www.vertexprotocol.com,contact@vertexprotocol.com,,,2021,Software,Accounting/Finance Software,"Cryptocurrency, Exchange/Trading Platforms",Angel & Seed,,"Hudson River Trading, Hack VC, Huobi Ventures, JST Asset Management, GSR, Jane Street Capital, Collab+Currency Management, Big Brain Holdings, Dexterity Operations (US) LLC, Lunatic Capital",8.50,,,,,,,,,1,Seed,26-Apr-2022,8.50,,,,Hack VC Crypto Seed Fund,-,VC-Backed,Private,,
482707,First Answer Pte Ltd,Asia,"30 Cecil Street #19-08, Prudential  Tower",Singapore,,49712,Singapore,www.lmnl.app,support@lmnl.app,,,2021,Software,Monitoring & Security Software,"Cryptocurrency, Wealth Management",Angel & Seed,,"Better Capital, Elevation Capital, Sparrow Capital Management, Nexus Ventures, LD Capital, Hashed Ventures, Woodstock Fund, Defi Technologies Pte. Ltd., Cadenza Capital Management , CoinDCX Ventures",4.70,,,,,,,,,1,Seed,31-May-2022,4.70,,,92,"Cadenza Ventures Fund I, Woodstock LP Fund I, Hashed Venture Fund II",-,VC-Backed,Private,,
482396,BC Labs,Asia,"Yanghwa Road 81 Mapo-gu, 3F 311, Seogyo-dong",Seoul,,,South Korea,www.bclabs.co.kr,,,,2018,Financial Services,Investment Banking,"Blockchain, FinTech",Series A,,"KB Investment, Softbank Ventures Asia, Company K Partners",4.00,,,,,,,,,1,Series A,31-May-2022,4.03,,,9,"KB New Deal Innovation Fund, SVA Contents Media II, Company K Bio Fund",-,VC-Backed,Private,,
482302,YoloPay Pte. Ltd.,Asia,"57, Cairnhill Road #10-07, Elizabeth Heights",Singapore,,229668,Singapore,www.yolopay.com.sg,,,,2014,Financial Services,e-Financial,"Mobile Apps, Processing & Payment Infrastructure",Angel & Seed,,,0.30,,,,,,,,,1,Seed,04-Apr-2017,0.34,,,5,,-,VC-Backed,Private,,2.86
481430,Tagit,Asia,"1 Changi Business Park Crescent #03-07, Tower A, Plaza 8",Singapore,,486025,Singapore,www.tagitmobile.com,info@tagitmobile.com,+65 6338 4824,,2004,Software,"Application Integration Software, Accounting/Finance Software",eWallets & Money Transfer,Angel & Seed,,,2.80,1.14,-0.26,-0.85,8.97,-7.89%,-2.9%,12.8%,-9.4%,1,Seed,30-Jun-2016,2.82,,,392,,-,VC-Backed,Private,,7.15
481340,ZUZU Hospitality,Asia,75 Ayer Rajah Crescent #02-05,Singapore,,139953,Singapore,www.zuzuhospitality.com,,,,2016,Software,"Analytics & Performance Software, Accounting/Finance Software, Customer Relationship Management",Processing & Payment Infrastructure,Series A,,,6.00,-4.99,-5.18,-4.75,1.35,-39.14%,-384.8%,-370.4%,-352.4%,2,Series A,08-Oct-2018,2.88,,,187,,-,VC-Backed,Private,,15.61
481297,Campus,Asia,"46 East Coast Road #08-04, EastGate",Singapore,,428766,Singapore,www.mycampuscard.com,sales@mycampuscard.com,+65 9722 4311,,2004,Financial Services,e-Financial,"Mobile Apps, Paas, Processing & Payment Infrastructure, Smart-Pay: Physical-Digital Interactions, eWallets & Money Transfer",Angel & Seed,,,0.30,-0.14,-0.18,-0.17,0.41,-15.17%,-44.6%,-34%,-42.6%,1,Seed,20-Feb-2017,0.34,,,15,,-,VC-Backed,Private,,1.17
481294,Versa Asia Sdn. Bhd. ,Asia,"TTDI Plaza, C-2-3, Jalan Wan Kadir 3, Taman Tun Dr Ismail",Kuala Lumpur,,60000,Malaysia,www.versa.com.my,support@versa.com.my,,,2019,Financial Services,"Commercial Banks, e-Financial","Mobile Apps, Processing & Payment Infrastructure, Wealth Management, eWallets & Money Transfer",Angel & Seed,,"KB Investment, RHL Ventures, Hibiscus Fund",1.10,,,,,,,,,2,Unspecified Round,07-Sep-2022,,,,19,"RHL Ventures Fund, KB-MDI Centauri Fund",-,VC-Backed,Private,,1.10
481271,Wallet Engine (Holding),Asia,"30 Cecil Street, Prudential Tower ",,,49712,Singapore,www.walletengine.io/,,,,2019,Financial Services,"Accounting/Finance Software, e-Financial",eWallets & Money Transfer,Angel & Seed,,,0.40,,,,,,,,,1,Seed,18-Feb-2020,0.39,,,7,,-,VC-Backed,Private,,6.05
481248,Zeus Exchange,Asia, ,Singapore,,,Singapore,www.zeus.exchange,info@zeus.exchange,,,2017,Financial Services,"e-Financial, Investment Banking","Blockchain, Exchange/Trading Platforms",Angel & Seed,,,0.40,-0.06,-0.06,-0.13,0.00,-100%,,,,1,Seed,14-May-2019,0.37,,,2,,-,VC-Backed,Private,,10.50
481200,SynOption,Asia,"5 Shenton Way, UIC Building 10-01 ",Singapore,,68808,Singapore,www.synoption.com,contact@synoption.com,+65 31578845,,2018,Software,"Accounting/Finance Software, Analytics & Performance Software","Cryptocurrency, Exchange/Trading Platforms",Angel & Seed,,,3.10,-0.55,-0.61,-0.61,0.01,201.05%,-7878.8%,-7085.9%,-7956.5%,2,Seed,28-Aug-2020,1.57,,,36,,-,VC-Backed,Private,,17.58
481197,Slice Commerce Network,Asia,"5 Thomson Lane #11-01, Sky@Eleven",,,297724,Singapore,,,,,,Financial Services,e-Financial,"Processing & Payment Infrastructure, eWallets & Money Transfer",Series A,,,5.00,,,,,,,,,1,Series A,20-Aug-2021,4.95,,,14,,-,VC-Backed,Private,,18.00
481186,Split,Asia,"32 Carpenter Street, #03-01 ",Singapore,,59911,Singapore,www.paywithsplit.co,support@paywithsplit.co,,,2018,Financial Services,"Consumer Finance, Application Integration Software, e-Financial",Processing & Payment Infrastructure,Angel & Seed,,,0.70,0.00,0.00,-0.04,0.39,7734.48%,0.3%,1.1%,-9.6%,2,Seed,28-May-2021,0.43,,,,,-,VC-Backed,Private,,2.75
481151,TranSwap,Asia,"29 Media Circle, #02-06 Alice@Mediapolis, South Tower",Singapore,,138565,Singapore,www.transwap.com,support@transwap.com,+65 6100 9788,,2015,Financial Services,"Consumer Finance, Application Integration Software, Accounting/Finance Software, e-Financial","Mobile Apps, Processing & Payment Infrastructure, eWallets & Money Transfer",Series A,,,3.40,-1.26,-1.37,-1.37,0.26,165.64%,-531%,-490.7%,-532.2%,2,Series A,14-Jan-2021,3.36,,,52,,-,VC-Backed,Private,,13.50
481067,Torre Capital,Asia,128 Prinsep St ,Singapore,,188655,Singapore,www.torre.capital,support@torre.capital,+65 8793 2505,,2019,Financial Services,"e-Financial, Hedge Funds, Private Equity",Wealth Management,Angel & Seed,,,0.40,-0.08,-0.08,-0.08,0.00,,-2291240%,-2291240%,-2291240%,1,Seed,03-Jun-2020,0.35,,,7,,-,VC-Backed,Private,,3.19
481060,Spatium,Asia,20A Tanjong Pagar Road ,Singapore,,88443,Singapore,www.spatium.net,support@spatium.net,,,2017,Financial Services,e-Financial,"Cryptocurrency, Mobile Apps, eWallets & Money Transfer",Angel & Seed,,,1.40,-0.32,-0.32,-0.32,0.06,37192.9%,-553.7%,-552.6%,-553.7%,1,Seed,28-Dec-2021,1.42,,,,,-,VC-Backed,Private,,3.02
481024,Sparrow Exchange,Asia,"600 North Bridge Road #08-05, Parkview Square",Singapore,,188778,Singapore,www.sparrowexchange.com,support@sparrowexchange.com,,,2018,Financial Services,e-Financial,"Cryptocurrency, Exchange/Trading Platforms",Series A,,,4.00,,,,,,,,,1,Series A,02-Oct-2020,4.04,,,14,,-,VC-Backed,Private,,20.58
481021,Spark Commodities,Asia,3 Pickering Street #03-53 Nankin Row ,Singapore,,48660,Singapore,www.sparkcommodities.com,info@sparkcommodities.com,,,2019,Software,"Application Integration Software, Analytics & Performance Software","Exchange/Trading Platforms, Saas",Series A,,,5.00,-1.41,-1.42,-1.42,0.02,,-7030.5%,-6978.8%,-7030.5%,1,Series A,15-Mar-2022,5.00,,,15,,-,VC-Backed,Private,,25.00
